Customer ID,Customer Name,Segment,Category,Sub-Category,Sales
IM-15070,Irene Maddox,Consumer,Furniture,Furnishings,52.416
IM-15070,Irene Maddox,Consumer,Furniture,Furnishings,54.92
IM-15070,Irene Maddox,Consumer,Furniture,Tables,364.95
IM-15070,Irene Maddox,Consumer,Office Supplies,Paper,85.056
IM-15070,Irene Maddox,Consumer,Office Supplies,Paper,27.696
MM-18055,Michelle Moray,Consumer,Office Supplies,Paper,24.96
MF-18250,Monica Federle,Corporate,Furniture,Furnishings,43.13
CK-12595,Clytie Kelty,Consumer,Office Supplies,Binders,5.64
MK-17905,Michael Kennedy,Corporate,Office Supplies,Binders,57.582
MK-17905,Michael Kennedy,Corporate,Office Supplies,Paper,31.104
MK-17905,Michael Kennedy,Corporate,Furniture,Furnishings,30.192
MK-17905,Michael Kennedy,Corporate,Technology,Phones,43.6
MK-17905,Michael Kennedy,Corporate,Office Supplies,Art,4.768
MK-17905,Michael Kennedy,Corporate,Office Supplies,Binders,10.38
MK-17905,Michael Kennedy,Corporate,Office Supplies,Binders,13.392
MH-17455,Mark Hamilton,Consumer,Technology,Phones,39.594
MH-17455,Mark Hamilton,Consumer,Furniture,Furnishings,91.008
NG-18430,Nathan Gelder,Consumer,Office Supplies,Paper,37.94
NG-18430,Nathan Gelder,Consumer,Office Supplies,Paper,42.8
NG-18430,Nathan Gelder,Consumer,Office Supplies,Storage,33.63
PB-19210,Phillip Breyer,Corporate,Office Supplies,Envelopes,62.808
RE-19450,Richard Eichhorn,Consumer,Office Supplies,Paper,195.64
RE-19450,Richard Eichhorn,Consumer,Technology,Phones,239.9
EB-14110,Eugene Barchas,Consumer,Furniture,Chairs,380.058
EB-14110,Eugene Barchas,Consumer,Technology,Copiers,1199.976
EB-14110,Eugene Barchas,Consumer,Furniture,Furnishings,48.576
TB-21625,Trudy Brown,Consumer,Office Supplies,Paper,17.94
MG-17695,Maureen Gnade,Consumer,Office Supplies,Paper,18.264
MG-17695,Maureen Gnade,Consumer,Office Supplies,Appliances,34.656
MG-17695,Maureen Gnade,Consumer,Office Supplies,Appliances,81.552
MG-17695,Maureen Gnade,Consumer,Office Supplies,Storage,227.136
LW-17125,Liz Willingham,Consumer,Office Supplies,Binders,10.36
PF-19120,Peter Fuller,Consumer,Office Supplies,Appliances,463.248
PF-19120,Peter Fuller,Consumer,Technology,Accessories,383.952
NZ-18565,Nick Zandusky,Home Office,Office Supplies,Binders,44.856
CK-12205,Chloris Kastensmidt,Consumer,Technology,Machines,30.345
CK-12205,Chloris Kastensmidt,Consumer,Furniture,Chairs,127.554
CK-12205,Chloris Kastensmidt,Consumer,Furniture,Furnishings,77.952
JE-15610,Jim Epp,Corporate,Office Supplies,Binders,14.016
JO-15145,Jack O'Briant,Corporate,Office Supplies,Storage,69.52
JO-15145,Jack O'Briant,Corporate,Office Supplies,Art,5.64
TT-21220,Thomas Thornton,Consumer,Office Supplies,Binders,13.776
MS-17365,Maribeth Schnelling,Consumer,Office Supplies,Appliances,245.88
MS-17365,Maribeth Schnelling,Consumer,Office Supplies,Storage,36.63
MS-17365,Maribeth Schnelling,Consumer,Office Supplies,Storage,22.58
MS-17365,Maribeth Schnelling,Consumer,Office Supplies,Binders,12.39
MP-18175,Mike Pelletier,Home Office,Office Supplies,Binders,39.92
MP-18175,Mike Pelletier,Home Office,Office Supplies,Paper,61.96
MP-18175,Mike Pelletier,Home Office,Office Supplies,Binders,19.936
FH-14350,Fred Harton,Consumer,Office Supplies,Binders,3.798
FH-14350,Fred Harton,Consumer,Office Supplies,Paper,27.744
FH-14350,Fred Harton,Consumer,Technology,Phones,158.376
SC-20050,Sample Company A,Home Office,Furniture,Furnishings,27.58
NM-18520,Neoma Murray,Consumer,Office Supplies,Binders,5.553
JO-15280,Jas O'Carroll,Consumer,Office Supplies,Storage,243.92
CC-12475,Cindy Chapman,Consumer,Office Supplies,Fasteners,14.96
MZ-17515,Mary Zewe,Corporate,Office Supplies,Binders,7.184
MS-17830,Melanie Seite,Consumer,Office Supplies,Binders,10.512
GK-14620,Grace Kelly,Corporate,Technology,Phones,263.96
GK-14620,Grace Kelly,Corporate,Office Supplies,Art,71.632
GK-14620,Grace Kelly,Corporate,Office Supplies,Art,9.328
MC-17275,Marc Crier,Consumer,Office Supplies,Art,5.88
MC-17275,Marc Crier,Consumer,Furniture,Chairs,975.92
MC-17275,Marc Crier,Consumer,Office Supplies,Art,303.84
MC-17275,Marc Crier,Consumer,Office Supplies,Storage,485.88
LH-17155,Logan Haushalter,Consumer,Furniture,Furnishings,12.54
LH-17155,Logan Haushalter,Consumer,Office Supplies,Storage,8.94
LH-17155,Logan Haushalter,Consumer,Furniture,Furnishings,9.24
PB-19150,Philip Brown,Consumer,Office Supplies,Binders,70.008
PB-19150,Philip Brown,Consumer,Furniture,Furnishings,77.6
PB-19150,Philip Brown,Consumer,Furniture,Furnishings,464.85
SS-20140,Saphhira Shifley,Corporate,Office Supplies,Art,10.192
GK-14620,Grace Kelly,Corporate,Office Supplies,Binders,1793.98
GM-14455,Gary Mitchum,Home Office,Technology,Phones,758.352
SH-19975,Sally Hughsby,Corporate,Office Supplies,Binders,20.368
SH-19975,Sally Hughsby,Corporate,Office Supplies,Binders,49.848
SC-20725,Steven Cartwright,Consumer,Technology,Phones,239.97
TT-21070,Ted Trevino,Consumer,Furniture,Chairs,2404.704
TT-21070,Ted Trevino,Consumer,Office Supplies,Binders,563.024
TT-21070,Ted Trevino,Consumer,Office Supplies,Storage,344.91
TT-21070,Ted Trevino,Consumer,Office Supplies,Labels,8.64
SC-20440,Shaun Chance,Corporate,Technology,Phones,89.988
SC-20440,Shaun Chance,Corporate,Office Supplies,Paper,229.544
KL-16645,Ken Lonsdale,Consumer,Office Supplies,Fasteners,1.824
KL-16645,Ken Lonsdale,Consumer,Office Supplies,Appliances,18.32
KL-16645,Ken Lonsdale,Consumer,Office Supplies,Storage,48.816
KL-16645,Ken Lonsdale,Consumer,Office Supplies,Binders,1.188
KN-16390,Katherine Nockton,Corporate,Technology,Accessories,119.8
SL-20155,Sara Luxemburg,Home Office,Office Supplies,Storage,61.568
SL-20155,Sara Luxemburg,Home Office,Office Supplies,Art,6.192
PW-19240,Pierre Wener,Consumer,Office Supplies,Binders,2.214
TB-21175,Thomas Boland,Corporate,Office Supplies,Envelopes,5.32
TB-21175,Thomas Boland,Corporate,Furniture,Chairs,975.92
TB-21175,Thomas Boland,Corporate,Technology,Accessories,2249.91
TB-21175,Thomas Boland,Corporate,Office Supplies,Storage,59.92
AH-10210,Alan Hwang,Consumer,Office Supplies,Binders,171.2
AH-10210,Alan Hwang,Consumer,Office Supplies,Art,3.36
SC-20695,Steve Chapman,Corporate,Office Supplies,Paper,114.2
RF-19345,Randy Ferguson,Corporate,Furniture,Chairs,182.67
RF-19345,Randy Ferguson,Corporate,Technology,Accessories,101.7
RF-19345,Randy Ferguson,Corporate,Office Supplies,Storage,1126.02
RF-19345,Randy Ferguson,Corporate,Office Supplies,Storage,1263.3
EH-13765,Edward Hooks,Corporate,Office Supplies,Art,8.82
EH-13765,Edward Hooks,Corporate,Office Supplies,Paper,37.94
EH-13765,Edward Hooks,Corporate,Office Supplies,Art,4.2
EH-13765,Edward Hooks,Corporate,Office Supplies,Storage,227.28
EH-13765,Edward Hooks,Corporate,Office Supplies,Paper,47.9
EH-13765,Edward Hooks,Corporate,Office Supplies,Envelopes,61.96
EH-13765,Edward Hooks,Corporate,Office Supplies,Storage,1117.92
AC-10660,Anna Chung,Consumer,Furniture,Chairs,183.372
AC-10660,Anna Chung,Consumer,Office Supplies,Paper,7.968
SG-20470,Sheri Gordon,Consumer,Office Supplies,Binders,26.352
CA-12310,Christine Abelman,Corporate,Office Supplies,Storage,481.32
CA-12310,Christine Abelman,Corporate,Office Supplies,Supplies,13.98
SH-20395,Shahid Hopkins,Consumer,Office Supplies,Binders,25.92
SH-20395,Shahid Hopkins,Consumer,Office Supplies,Labels,91.59
MC-17605,Matt Connell,Corporate,Furniture,Chairs,674.058
JE-15610,Jim Epp,Corporate,Office Supplies,Binders,22.92
JE-15610,Jim Epp,Corporate,Office Supplies,Storage,269.9
MS-17530,MaryBeth Skach,Consumer,Office Supplies,Binders,11.808
MS-17530,MaryBeth Skach,Consumer,Technology,Phones,9.588
BH-11710,Brosina Hoffman,Consumer,Office Supplies,Envelopes,18.336
BH-11710,Brosina Hoffman,Consumer,Office Supplies,Paper,36.288
BH-11710,Brosina Hoffman,Consumer,Technology,Phones,111.984
BH-11710,Brosina Hoffman,Consumer,Office Supplies,Binders,5.97
BH-11710,Brosina Hoffman,Consumer,Office Supplies,Binders,2.508
ME-17725,Max Engle,Consumer,Office Supplies,Art,35.96
ME-17725,Max Engle,Consumer,Office Supplies,Binders,14.952
MB-17305,Maria Bertelson,Consumer,Office Supplies,Art,67.144
MB-17305,Maria Bertelson,Consumer,Furniture,Chairs,254.058
BM-11575,Brendan Murry,Corporate,Furniture,Bookcases,173.94
BM-11575,Brendan Murry,Corporate,Technology,Phones,231.98
SC-20575,Sonia Cooley,Consumer,Office Supplies,Binders,2.296
MH-18115,Mick Hernandez,Home Office,Office Supplies,Paper,96.08
MH-18115,Mick Hernandez,Home Office,Office Supplies,Fasteners,3.62
MH-18115,Mick Hernandez,Home Office,Office Supplies,Paper,629.1
MH-18115,Mick Hernandez,Home Office,Technology,Phones,90.48
AR-10345,Alex Russell,Corporate,Office Supplies,Art,14.88
MO-17500,Mary O'Rourke,Consumer,Furniture,Tables,91.275
AD-10180,Alan Dominguez,Home Office,Office Supplies,Paper,19.44
AD-10180,Alan Dominguez,Home Office,Furniture,Chairs,897.15
KD-16345,Katherine Ducich,Consumer,Office Supplies,Art,57.75
KD-16345,Katherine Ducich,Consumer,Office Supplies,Paper,14.94
FM-14215,Filia McAdams,Corporate,Office Supplies,Art,23.1
ZC-21910,Zuschuss Carroll,Consumer,Office Supplies,Envelopes,12.536
ZC-21910,Zuschuss Carroll,Consumer,Office Supplies,Binders,1.08
ZC-21910,Zuschuss Carroll,Consumer,Office Supplies,Fasteners,4.512
KS-16300,Karen Seio,Corporate,Technology,Phones,16.776
DP-13390,Dennis Pardue,Home Office,Office Supplies,Binders,33.74
BD-11605,Brian Dahlen,Consumer,Office Supplies,Storage,1325.85
BD-11605,Brian Dahlen,Consumer,Furniture,Bookcases,333.999
BD-11605,Brian Dahlen,Consumer,Office Supplies,Art,19.9
IL-15100,Ivan Liston,Consumer,Furniture,Chairs,1268.82
IL-15100,Ivan Liston,Consumer,Furniture,Bookcases,283.92
IL-15100,Ivan Liston,Consumer,Office Supplies,Art,5.68
LP-17095,Liz Preis,Consumer,Office Supplies,Storage,375.34
JH-15985,Joseph Holt,Consumer,Office Supplies,Paper,96.08
JH-15985,Joseph Holt,Consumer,Office Supplies,Binders,11.68
JH-15985,Joseph Holt,Consumer,Office Supplies,Fasteners,4.36
JD-16015,Joy Daniels,Consumer,Office Supplies,Labels,29.24
BD-11320,Bill Donatelli,Consumer,Office Supplies,Binders,117.488
BD-11320,Bill Donatelli,Consumer,Furniture,Furnishings,18.84
DL-13330,Denise Leinenbach,Consumer,Office Supplies,Art,12.42
NC-18415,Nathan Cano,Consumer,Office Supplies,Paper,12.96
AS-10225,Alan Schoenberger,Corporate,Office Supplies,Appliances,69.48
MS-17980,Michael Stewart,Corporate,Technology,Phones,85.9
TS-21205,Thomas Seio,Corporate,Office Supplies,Art,18.06
TS-21205,Thomas Seio,Corporate,Office Supplies,Paper,79.14
TS-21205,Thomas Seio,Corporate,Furniture,Furnishings,37.4
JK-15730,Joe Kamberova,Consumer,Office Supplies,Binders,2.512
JK-15730,Joe Kamberova,Consumer,Office Supplies,Fasteners,18.864
TC-21535,Tracy Collins,Home Office,Technology,Phones,61.192
TC-21535,Tracy Collins,Home Office,Office Supplies,Appliances,67.84
AB-10015,Aaron Bergman,Consumer,Furniture,Chairs,48.712
AB-10015,Aaron Bergman,Consumer,Office Supplies,Art,17.94
AB-10015,Aaron Bergman,Consumer,Office Supplies,Storage,242.94
DP-13000,Darren Powers,Consumer,Office Supplies,Binders,7.764
CY-12745,Craig Yedwab,Corporate,Technology,Phones,467.04
BE-11455,Brad Eason,Home Office,Technology,Phones,128.85
BE-11455,Brad Eason,Home Office,Office Supplies,Paper,8.4
BE-11455,Brad Eason,Home Office,Technology,Accessories,199.98
BE-11455,Brad Eason,Home Office,Furniture,Chairs,110.98
KL-16555,Kelly Lampkin,Corporate,Furniture,Chairs,207.984
KL-16555,Kelly Lampkin,Corporate,Office Supplies,Paper,36.112
KL-16555,Kelly Lampkin,Corporate,Furniture,Furnishings,35.568
KL-16555,Kelly Lampkin,Corporate,Office Supplies,Paper,88.768
PS-19045,Penelope Sewall,Home Office,Office Supplies,Paper,12.9
JR-16210,Justin Ritter,Corporate,Technology,Accessories,717.12
AH-10210,Alan Hwang,Consumer,Office Supplies,Binders,21.36
AH-10210,Alan Hwang,Consumer,Office Supplies,Binders,6.688
AH-10210,Alan Hwang,Consumer,Technology,Phones,773.94
RW-19630,Rob Williams,Corporate,Office Supplies,Supplies,20.568
RW-19630,Rob Williams,Corporate,Office Supplies,Appliances,4.356
RW-19630,Rob Williams,Corporate,Technology,Accessories,19.04
AH-10075,Adam Hart,Corporate,Office Supplies,Labels,5.22
IM-15070,Irene Maddox,Consumer,Office Supplies,Storage,84.84
CK-12760,Cyma Kinney,Corporate,Office Supplies,Fasteners,7.24
AG-10390,Allen Goldenen,Consumer,Office Supplies,Labels,14.4
CL-12700,Craig Leslie,Home Office,Office Supplies,Paper,15.552
CL-12700,Craig Leslie,Home Office,Furniture,Chairs,1325.76
CL-12700,Craig Leslie,Home Office,Office Supplies,Binders,3.108
AW-10930,Arthur Wiediger,Home Office,Office Supplies,Binders,6.672
AW-10930,Arthur Wiediger,Home Office,Technology,Phones,689.408
HG-14965,Henry Goldwyn,Corporate,Office Supplies,Binders,1889.99
RB-19645,Robert Barroso,Corporate,Office Supplies,Envelopes,55.936
RB-19645,Robert Barroso,Corporate,Office Supplies,Labels,18.432
RB-19645,Robert Barroso,Corporate,Furniture,Furnishings,20.32
SZ-20035,Sam Zeldin,Home Office,Office Supplies,Binders,52.064
KS-16300,Karen Seio,Corporate,Office Supplies,Appliances,48.784
KS-16300,Karen Seio,Corporate,Office Supplies,Binders,13.092
SC-20050,Sample Company A,Home Office,Technology,Phones,109.592
SC-20050,Sample Company A,Home Office,Office Supplies,Paper,56.7
AB-10060,Adam Bellavance,Home Office,Technology,Accessories,79.99
EH-14125,Eugene Hildebrand,Home Office,Office Supplies,Supplies,69.5
EH-14125,Eugene Hildebrand,Home Office,Office Supplies,Paper,191.6
CC-12475,Cindy Chapman,Consumer,Office Supplies,Paper,10.56
TM-21010,Tamara Manning,Consumer,Technology,Accessories,47.79
SC-20695,Steve Chapman,Corporate,Office Supplies,Storage,714.3
Dp-13240,Dean percer,Home Office,Technology,Machines,2321.9
Dp-13240,Dean percer,Home Office,Office Supplies,Storage,17.94
LR-17035,Lisa Ryan,Corporate,Office Supplies,Binders,9.522
LR-17035,Lisa Ryan,Corporate,Technology,Phones,791.964
LR-17035,Lisa Ryan,Corporate,Office Supplies,Binders,4.923
TS-21370,Todd Sumrall,Corporate,Furniture,Bookcases,209.979
SW-20350,Sean Wendt,Home Office,Office Supplies,Binders,33.93
SW-20350,Sean Wendt,Home Office,Office Supplies,Storage,222.32
SW-20350,Sean Wendt,Home Office,Technology,Phones,210.564
TH-21100,Thea Hendricks,Consumer,Furniture,Furnishings,35.168
TH-21100,Thea Hendricks,Consumer,Technology,Phones,1502.376
SS-20410,Shahid Shariari,Consumer,Furniture,Furnishings,10.11
SS-20410,Shahid Shariari,Consumer,Technology,Accessories,772.47
SS-20410,Shahid Shariari,Consumer,Office Supplies,Supplies,20.46
MZ-17515,Mary Zewe,Corporate,Office Supplies,Supplies,347.58
JE-15475,Jeremy Ellison,Consumer,Technology,Accessories,72.64
JE-15475,Jeremy Ellison,Consumer,Technology,Accessories,772.47
JE-15475,Jeremy Ellison,Consumer,Furniture,Furnishings,39.92
RF-19735,Roland Fjeld,Consumer,Office Supplies,Binders,33.48
RF-19735,Roland Fjeld,Consumer,Technology,Phones,461.97
RF-19735,Roland Fjeld,Consumer,Office Supplies,Appliances,137.62
RF-19735,Roland Fjeld,Consumer,Furniture,Chairs,302.67
CV-12295,Christina VanderZanden,Consumer,Technology,Accessories,239.976
VG-21790,Vivek Gonzalez,Consumer,Office Supplies,Art,8.34
VG-21790,Vivek Gonzalez,Consumer,Office Supplies,Supplies,8.57
VG-21790,Vivek Gonzalez,Consumer,Office Supplies,Binders,119.616
BB-11545,Brenda Bowman,Corporate,Furniture,Chairs,212.94
BB-11545,Brenda Bowman,Corporate,Office Supplies,Appliances,26.49
HR-14770,Hallie Redmond,Home Office,Furniture,Bookcases,687.4
SC-20260,Scott Cohen,Corporate,Furniture,Tables,653.55
SC-20260,Scott Cohen,Corporate,Technology,Accessories,33.9
EG-13900,Emily Grady,Consumer,Technology,Accessories,239.96
TS-21370,Todd Sumrall,Corporate,Furniture,Tables,199.836
TS-21370,Todd Sumrall,Corporate,Technology,Phones,716
TS-21370,Todd Sumrall,Corporate,Office Supplies,Binders,221.06
AI-10855,Arianne Irving,Consumer,Office Supplies,Paper,67.71
AI-10855,Arianne Irving,Consumer,Office Supplies,Appliances,129.92
AI-10855,Arianne Irving,Consumer,Furniture,Furnishings,467.46
AI-10855,Arianne Irving,Consumer,Office Supplies,Paper,61.4
AI-10855,Arianne Irving,Consumer,Office Supplies,Storage,720.76
AI-10855,Arianne Irving,Consumer,Office Supplies,Binders,5.184
AI-10855,Arianne Irving,Consumer,Office Supplies,Art,14.7
DD-13570,Dorothy Dickinson,Consumer,Office Supplies,Binders,8.134
DD-13570,Dorothy Dickinson,Consumer,Technology,Accessories,79.984
AB-10060,Adam Bellavance,Home Office,Office Supplies,Paper,18.54
KB-16240,Karen Bern,Corporate,Office Supplies,Envelopes,24.4
JC-15775,John Castell,Consumer,Office Supplies,Paper,195.64
AH-10465,Amy Hunt,Consumer,Technology,Accessories,398.4
AH-10465,Amy Hunt,Consumer,Office Supplies,Art,7.056
AH-10465,Amy Hunt,Consumer,Furniture,Bookcases,1352.3976
NM-18520,Neoma Murray,Consumer,Office Supplies,Paper,26.4
NM-18520,Neoma Murray,Consumer,Office Supplies,Storage,41.88
CS-11950,Carlos Soltero,Consumer,Office Supplies,Binders,99.846
TP-21130,Theone Pippenger,Consumer,Technology,Phones,699.98
TP-21130,Theone Pippenger,Consumer,Office Supplies,Storage,584.82
DL-12925,Daniel Lacy,Consumer,Office Supplies,Binders,43.98
DL-12925,Daniel Lacy,Consumer,Technology,Phones,377.97
DL-12925,Daniel Lacy,Consumer,Furniture,Furnishings,123.96
CA-12265,Christina Anderson,Consumer,Technology,Phones,391.98
SC-20380,Shahid Collister,Consumer,Technology,Accessories,383.976
SC-20380,Shahid Collister,Consumer,Furniture,Tables,1781.682
TT-21460,Tonja Turnell,Home Office,Office Supplies,Art,21.4
MA-17560,Matt Abelman,Home Office,Technology,Copiers,549.99
MA-17560,Matt Abelman,Home Office,Office Supplies,Appliances,167.535
MA-17560,Matt Abelman,Home Office,Office Supplies,Envelopes,38.34
MA-17560,Matt Abelman,Home Office,Furniture,Furnishings,53.88
MA-17560,Matt Abelman,Home Office,Technology,Phones,299.98
JM-16195,Justin MacKendrick,Consumer,Office Supplies,Storage,62.8
MB-18085,Mick Brown,Consumer,Office Supplies,Binders,13.904
SV-20365,Seth Vernon,Consumer,Furniture,Tables,744.1
SV-20365,Seth Vernon,Consumer,Office Supplies,Storage,44.84
SV-20365,Seth Vernon,Consumer,Furniture,Tables,401.59
CG-12040,Catherine Glotzbach,Home Office,Office Supplies,Binders,18.24
BD-11500,Bradley Drucker,Consumer,Furniture,Bookcases,359.499
BD-11500,Bradley Drucker,Consumer,Office Supplies,Storage,10.48
JK-15640,Jim Kriz,Home Office,Office Supplies,Paper,20.736
JM-15580,Jill Matthias,Consumer,Technology,Accessories,35.168
JM-15580,Jill Matthias,Consumer,Office Supplies,Paper,64.704
SC-20230,Scot Coram,Corporate,Office Supplies,Paper,105.52
ME-17320,Maria Etezadi,Home Office,Office Supplies,Binders,5.792
KN-16390,Katherine Nockton,Corporate,Technology,Phones,466.158
KN-16390,Katherine Nockton,Corporate,Technology,Accessories,10.312
KN-16390,Katherine Nockton,Corporate,Office Supplies,Binders,2.556
HM-14860,Harry Marie,Corporate,Office Supplies,Paper,7.968
HM-14860,Harry Marie,Corporate,Office Supplies,Envelopes,8.784
JM-15580,Jill Matthias,Consumer,Office Supplies,Fasteners,3.024
KH-16690,Kristen Hastings,Corporate,Office Supplies,Storage,51.45
BK-11260,Berenike Kampe,Consumer,Office Supplies,Appliances,14.016
BK-11260,Berenike Kampe,Consumer,Furniture,Tables,214.95
BK-11260,Berenike Kampe,Consumer,Technology,Phones,35.04
BK-11260,Berenike Kampe,Consumer,Furniture,Furnishings,10.776
BK-11260,Berenike Kampe,Consumer,Office Supplies,Binders,4.6
BK-11260,Berenike Kampe,Consumer,Office Supplies,Storage,35.168
PN-18775,Parhena Norris,Home Office,Office Supplies,Binders,19.152
AZ-10750,Annie Zypern,Consumer,Office Supplies,Art,4.448
AZ-10750,Annie Zypern,Consumer,Office Supplies,Paper,5.184
AZ-10750,Annie Zypern,Consumer,Office Supplies,Paper,15.552
GM-14500,Gene McClure,Consumer,Office Supplies,Paper,40.032
GM-14500,Gene McClure,Consumer,Technology,Accessories,16.776
BM-11785,Bryan Mills,Consumer,Furniture,Chairs,186.304
NH-18610,Nicole Hansen,Corporate,Technology,Accessories,66.36
PN-18775,Parhena Norris,Home Office,Office Supplies,Art,42.048
PN-18775,Parhena Norris,Home Office,Office Supplies,Art,67.92
EH-13765,Edward Hooks,Corporate,Office Supplies,Envelopes,52.512
EH-13765,Edward Hooks,Corporate,Office Supplies,Storage,186.912
EH-13765,Edward Hooks,Corporate,Office Supplies,Paper,10.048
HA-14905,Helen Abelman,Consumer,Furniture,Furnishings,17.496
AB-10150,Aimee Bixby,Consumer,Office Supplies,Paper,15.552
MS-17365,Maribeth Schnelling,Consumer,Office Supplies,Binders,10.776
DD-13570,Dorothy Dickinson,Consumer,Office Supplies,Labels,3.304
MT-17815,Meg Tillman,Consumer,Office Supplies,Storage,35.48
GM-14500,Gene McClure,Consumer,Office Supplies,Fasteners,34.44
GM-14500,Gene McClure,Consumer,Technology,Machines,629.93
GM-14500,Gene McClure,Consumer,Office Supplies,Binders,79.056
KB-16585,Ken Black,Corporate,Office Supplies,Storage,232.55
KB-16585,Ken Black,Corporate,Technology,Accessories,99.98
KB-16585,Ken Black,Corporate,Office Supplies,Paper,19.44
KB-16585,Ken Black,Corporate,Office Supplies,Paper,12.96
DM-13015,Darrin Martin,Consumer,Furniture,Tables,464.292
DM-13015,Darrin Martin,Consumer,Office Supplies,Envelopes,68.46
DM-13015,Darrin Martin,Consumer,Technology,Machines,2799.96
DM-13015,Darrin Martin,Consumer,Office Supplies,Appliances,601.3
DM-13015,Darrin Martin,Consumer,Technology,Phones,16.99
DM-13015,Darrin Martin,Consumer,Technology,Phones,287.97
DM-13015,Darrin Martin,Consumer,Office Supplies,Paper,44.82
BP-11185,Ben Peterman,Corporate,Furniture,Furnishings,101.12
EP-13915,Emily Phan,Consumer,Technology,Phones,107.976
FG-14260,Frank Gastineau,Home Office,Office Supplies,Appliances,58.73
FG-14260,Frank Gastineau,Home Office,Office Supplies,Binders,93.344
AB-10255,Alejandro Ballentine,Home Office,Office Supplies,Fasteners,17.05
RD-19480,Rick Duston,Consumer,Office Supplies,Binders,8.096
TS-21430,Tom Stivers,Corporate,Furniture,Furnishings,30.36
JA-15970,Joseph Airdo,Consumer,Office Supplies,Envelopes,23.34
JA-15970,Joseph Airdo,Consumer,Office Supplies,Paper,51.55
SW-20455,Shaun Weien,Consumer,Technology,Accessories,119.9
FP-14320,Frank Preis,Consumer,Furniture,Chairs,1317.492
FP-14320,Frank Preis,Consumer,Office Supplies,Supplies,63.84
FP-14320,Frank Preis,Consumer,Office Supplies,Binders,3.592
JL-15835,John Lee,Consumer,Furniture,Furnishings,86.26
JL-15835,John Lee,Consumer,Office Supplies,Storage,139.04
JL-15835,John Lee,Consumer,Office Supplies,Appliances,46.8
JL-15175,James Lanier,Home Office,Furniture,Furnishings,8.544
JL-15175,James Lanier,Home Office,Furniture,Chairs,842.376
JG-15160,James Galang,Consumer,Technology,Phones,1214.85
SH-19975,Sally Hughsby,Corporate,Office Supplies,Storage,67.78
LS-17200,Luke Schmidt,Corporate,Office Supplies,Storage,39.9
CS-11860,Cari Schnelling,Consumer,Office Supplies,Binders,2.688
CS-11860,Cari Schnelling,Consumer,Office Supplies,Art,6.6
KW-16570,Kelly Williams,Consumer,Office Supplies,Binders,28.4
KW-16570,Kelly Williams,Consumer,Furniture,Furnishings,212.94
GH-14410,Gary Hansen,Home Office,Technology,Phones,1001.584
GH-14410,Gary Hansen,Home Office,Furniture,Chairs,569.058
GH-14410,Gary Hansen,Home Office,Furniture,Furnishings,14.224
AG-10495,Andrew Gjertsen,Corporate,Technology,Phones,105.584
AG-10495,Andrew Gjertsen,Corporate,Technology,Phones,68.72
TS-21430,Tom Stivers,Corporate,Furniture,Bookcases,1367.84
AJ-10945,Ashley Jarboe,Consumer,Furniture,Chairs,301.96
SJ-20215,Sarah Jordon,Consumer,Furniture,Chairs,170.352
SC-20020,Sam Craven,Consumer,Office Supplies,Art,3.9
SC-20020,Sam Craven,Consumer,Office Supplies,Paper,12.84
SC-20020,Sam Craven,Consumer,Office Supplies,Paper,15.84
SC-20020,Sam Craven,Consumer,Furniture,Chairs,563.94
SC-20020,Sam Craven,Consumer,Office Supplies,Storage,62.94
SC-20020,Sam Craven,Consumer,Office Supplies,Storage,535.41
LA-16780,Laura Armstrong,Corporate,Furniture,Chairs,3504.9
LA-16780,Laura Armstrong,Corporate,Office Supplies,Paper,144.12
LA-16780,Laura Armstrong,Corporate,Office Supplies,Paper,314.55
FC-14335,Fred Chung,Corporate,Office Supplies,Art,3.408
CA-12265,Christina Anderson,Consumer,Office Supplies,Binders,2.072
CA-12265,Christina Anderson,Consumer,Furniture,Bookcases,328.3992
JH-15985,Joseph Holt,Consumer,Office Supplies,Binders,53.248
AJ-10795,Anthony Johnson,Corporate,Office Supplies,Binders,4.992
BT-11395,Bill Tyler,Corporate,Furniture,Furnishings,37.68
BT-11395,Bill Tyler,Corporate,Technology,Phones,258.576
BT-11395,Bill Tyler,Corporate,Office Supplies,Appliances,75.84
DJ-13510,Don Jones,Corporate,Office Supplies,Paper,45.36
DJ-13510,Don Jones,Corporate,Office Supplies,Binders,45.78
AG-10675,Anna Gayman,Consumer,Office Supplies,Storage,40.29
AG-10675,Anna Gayman,Consumer,Office Supplies,Binders,38.71
JD-15790,John Dryer,Consumer,Office Supplies,Storage,1801.632
EH-14125,Eugene Hildebrand,Home Office,Technology,Phones,748.752
ZC-21910,Zuschuss Carroll,Consumer,Technology,Accessories,199.96
ZC-21910,Zuschuss Carroll,Consumer,Furniture,Chairs,1516.2
XP-21865,Xylona Preis,Consumer,Technology,Accessories,167.952
XP-21865,Xylona Preis,Consumer,Office Supplies,Art,45.04
DK-12985,Darren Koutras,Consumer,Office Supplies,Envelopes,23.16
CS-12250,Chris Selesnick,Corporate,Furniture,Furnishings,397.6
CS-12250,Chris Selesnick,Corporate,Office Supplies,Paper,85.96
CS-12250,Chris Selesnick,Corporate,Office Supplies,Art,13.12
CS-12250,Chris Selesnick,Corporate,Office Supplies,Binders,45.66
AI-10855,Arianne Irving,Consumer,Office Supplies,Envelopes,158.13
AI-10855,Arianne Irving,Consumer,Technology,Phones,43.6
